"2018",경상남도,창녕군,부곡면,창녕,41437.0000000,1470,19,6,585,100,310,194,256,7785,18,3,12,3,0,0,0,1288,986,230,72,0,0,,159,0,159,14,14,,612,188,3,0,0,343,0,5,35,3,35,5694,153,5,22,25,540,382,315,42,170,152,818,72,524,46,109,17,63,130,21,39,40,1204,255,51,92,0,386,21,0,0,0
"2018",경상남도,남해군,서면,남해,373160.0000000,766,17,3,254,65,163,132,132,6130,18,5,13,0,0,0,0,1250,816,356,77,0,1,,121,0,121,22,22,,447,70,1,0,0,261,0,8,58,0,49,4272,90,13,15,13,293,271,224,31,255,107,684,55,385,53,17,17,42,198,10,26,20,834,170,56,58,0,307,28,0,0,0
"2018",경상남도,하동군,적량면,하동,14406.0000000,909,8,2,323,84,210,139,143,7452,7,2,4,1,3,1,2,1357,865,416,74,0,2,,158,0,158,17,17,,373,88,0,1,1,202,0,2,43,2,34,5537,55,5,17,10,365,339,257,24,286,123,743,65,571,38,146,5,44,214,9,33,32,1362,180,56,60,0,455,43,0,0,0
"2018",경상남도,하동군,금성면,하동,80550.0000000,909,8,2,323,84,210,139,143,7452,7,2,4,1,3,1,2,1357,865,416,74,0,2,,158,0,158,17,17,,373,88,0,1,1,202,0,2,43,2,34,5537,55,5,17,10,365,339,257,24,286,123,743,65,571,38,146,5,44,214,9,33,32,1362,180,56,60,0,455,43,0,0,0
"2018",경상남도,하동군,옥종면,하동,71648.0000000,909,8,2,323,84,210,139,143,7452,7,2,4,1,3,1,2,1357,865,416,74,0,2,,158,0,158,17,17,,373,88,0,1,1,202,0,2,43,2,34,5537,55,5,17,10,365,339,257,24,286,123,743,65,571,38,146,5,44,214,9,33,32,1362,180,56,60,0,455,43,0,0,0
"2018",경상남도,의령군,대의면,의령,10640.0000000,617,2,2,197,49,143,95,129,4443,0,0,0,0,0,0,0,780,521,208,51,0,0,,74,0,74,7,7,,224,44,0,0,1,139,0,2,29,0,9,3358,49,3,7,7,288,156,146,17,149,90,515,31,448,29,95,12,49,83,17,19,25,669,143,23,29,0,222,37,0,0,0
"2018",경상남도,의령군,정곡면,의령,16225.0000000,617,2,2,197,49,143,95,129,4443,0,0,0,0,0,0,0,780,521,208,51,0,0,,74,0,74,7,7,,224,44,0,0,1,139,0,2,29,0,9,3358,49,3,7,7,288,156,146,17,149,90,515,31,448,29,95,12,49,83,17,19,25,669,143,23,29,0,222,37,0,0,0
"2018",경상남도,함양군,서상면,함양,13356.0000000,880,8,3,374,94,165,123,113,5641,8,3,5,0,0,0,0,1036,736,231,66,1,2,,109,0,109,14,14,,355,57,1,0,0,240,0,5,27,0,25,4119,44,5,7,9,295,257,190,29,230,126,638,61,438,53,95,14,68,98,15,41,46,713,203,43,52,0,328,21,0,0,0
"2018",서울특별시,용산구,용문동,서울용산,54808.0000000,10017,331,16,2284,1096,2712,1981,1597,87962,608,381,206,21,4,2,2,11804,5877,3636,2288,0,3,,1451,1,1450,264,264,,7415,1000,30,17,31,5355,1,43,572,10,356,66416,334,114,136,216,15059,6392,4020,706,930,9659,3253,1239,8654,134,1091,99,177,1299,24,599,1398,3637,447,882,3253,68,2172,424,0,0,0
"2018",서울특별시,성동구,왕십리제2동,서울성동,17748.0000000,8129,126,14,1831,999,2426,1324,1409,65592,418,190,198,30,8,4,4,8423,4913,1977,1529,1,3,,1123,0,1123,226,226,,5411,1084,19,10,18,3029,3,22,404,12,810,49983,336,52,256,165,10885,4720,2514,488,789,7544,2400,775,7186,181,847,55,249,894,26,440,1341,2897,354,647,1914,22,1750,256,0,0,0
"2018",서울특별시,성동구,금호1가동,서울성동,16087.0000000,8129,126,14,1831,999,2426,1324,1409,65592,418,190,198,30,8,4,4,8423,4913,1977,1529,1,3,,1123,0,1123,226,226,,5411,1084,19,10,18,3029,3,22,404,12,810,49983,336,52,256,165,10885,4720,2514,488,789,7544,2400,775,7186,181,847,55,249,894,26,440,1341,2897,354,647,1914,22,1750,256,0,0,0
"2018",서울특별시,성동구,성수2가제1동,서울성동,17580.0000000,8129,126,14,1831,999,2426,1324,1409,65592,418,190,198,30,8,4,4,8423,4913,1977,1529,1,3,,1123,0,1123,226,226,,5411,1084,19,10,18,3029,3,22,404,12,810,49983,336,52,256,165,10885,4720,2514,488,789,7544,2400,775,7186,181,847,55,249,894,26,440,1341,2897,354,647,1914,22,1750,256,0,0,0
"2018",서울특별시,광진구,중곡제3동,서울광진,17604.0000000,10768,229,15,2097,1769,2782,1914,1962,100066,779,385,358,36,12,6,6,11373,5996,3232,2138,1,6,,2386,7,2379,267,267,,8893,1620,49,22,36,5107,0,54,653,23,1329,76356,545,119,343,271,16613,7708,4160,996,1221,11525,3179,1192,10222,142,1299,68,397,1722,14,759,2209,3962,422,866,3819,55,2122,406,0,0,0
"2018",서울특별시,광진구,광장동,서울광진,36139.0000000,10768,229,15,2097,1769,2782,1914,1962,100066,779,385,358,36,12,6,6,11373,5996,3232,2138,1,6,,2386,7,2379,267,267,,8893,1620,49,22,36,5107,0,54,653,23,1329,76356,545,119,343,271,16613,7708,4160,996,1221,11525,3179,1192,10222,142,1299,68,397,1722,14,759,2209,3962,422,866,3819,55,2122,406,0,0,0
"2018",서울특별시,동대문구,제기동,서울동대문,25099.0000000,10568,145,19,2117,1447,2742,2083,2015,95845,551,227,295,29,6,4,2,8713,5211,2154,1334,0,14,,2189,4,2185,202,202,,7927,1550,34,19,25,4704,6,35,580,10,964,76257,1195,78,621,330,14074,7985,5076,992,1575,10379,1916,1099,12720,139,771,49,252,2856,92,446,1753,5170,415,727,2587,29,2473,458,0,0,0
"2018",서울특별시,동대문구,전농제1동,서울동대문,30459.0000000,10568,145,19,2117,1447,2742,2083,2015,95845,551,227,295,29,6,4,2,8713,5211,2154,1334,0,14,,2189,4,2185,202,202,,7927,1550,34,19,25,4704,6,35,580,10,964,76257,1195,78,621,330,14074,7985,5076,992,1575,10379,1916,1099,12720,139,771,49,252,2856,92,446,1753,5170,415,727,2587,29,2473,458,0,0,0
"2018",서울특별시,동대문구,이문제1동,서울동대문,23287.0000000,10568,145,19,2117,1447,2742,2083,2015,95845,551,227,295,29,6,4,2,8713,5211,2154,1334,0,14,,2189,4,2185,202,202,,7927,1550,34,19,25,4704,6,35,580,10,964,76257,1195,78,621,330,14074,7985,5076,992,1575,10379,1916,1099,12720,139,771,49,252,2856,92,446,1753,5170,415,727,2587,29,2473,458,0,0,0
"2018",서울특별시,중랑구,망우본동,서울중랑,31433.0000000,10915,174,15,2077,1526,2571,2583,1969,109874,572,224,328,20,10,7,3,8950,5360,2122,1450,2,16,,2122,2,2120,200,200,,10383,2466,80,20,23,5612,4,50,601,13,1514,87637,1474,99,630,271,15236,8458,4653,1046,1697,11426,2440,1278,15017,260,989,39,358,1306,22,607,2217,10916,445,777,3190,32,2261,493,0,0,0
"2018",서울특별시,성북구,돈암제2동,서울종암,25172.0000000,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
"2018",서울특별시,성북구,정릉제2동,서울종암,48052.0000000,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
"2018",서울특별시,성북구,정릉제4동,서울종암,26817.0000000,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
"2018",서울특별시,성북구,월곡제1동,서울종암,27628.0000000,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
"2018",서울특별시,성북구,종암동,서울종암,40931.0000000,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
"2018",서울특별시,강북구,삼양동,서울강북,51276.0000000,9385,188,25,1699,1112,2469,2123,1769,85092,693,241,420,32,13,7,6,6769,3786,2024,947,0,12,,1719,2,1717,136,136,,8925,2000,63,19,30,5143,2,29,499,18,1122,66837,750,57,969,269,13945,7466,4338,1099,1647,10385,1539,949,9300,111,1077,40,216,1095,48,400,1821,3354,381,752,2339,29,2090,370,1,0,0
"2018",서울특별시,강북구,인수동,서울강북,32792.0000000,9385,188,25,1699,1112,2469,2123,1769,85092,693,241,420,32,13,7,6,6769,3786,2024,947,0,12,,1719,2,1717,136,136,,8925,2000,63,19,30,5143,2,29,499,18,1122,66837,750,57,969,269,13945,7466,4338,1099,1647,10385,1539,949,9300,111,1077,40,216,1095,48,400,1821,3354,381,752,2339,29,2090,370,1,0,0
"2018",서울특별시,도봉구,창제3동,서울도봉,15050.0000000,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
